"File","Type","Name"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","drop","policy:payments_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","drop","policy:plans_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","drop","policy:subscriptions_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","drop","trigger:trg_subscription_updated_at"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","function","touch_updated_at"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_invoice_date"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_invoice_status"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_invoice_tenant"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_payment_status"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_subscription_tenant"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_subscriptions_end_date"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","idx_subscriptions_status"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","index","uq_invoice_period"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","policy","invoices_select on invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","policy","payments_select on payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","policy","plans_select on subscription_plans"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","policy","subscriptions_select on tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","table","invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","table","payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","table","subscription_plans"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","table","tenant_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase4.sql","trigger","trg_subscription_updated_at"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","alter_table","plan_features"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:invoices_all"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:invoices_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:payments_all"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:payments_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:plan_features_all"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:plan_features_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:plans_all"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:subscriptions_all"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","policy:subscriptions_select"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","trigger:chk_event_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","trigger:chk_team_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","drop","trigger:chk_user_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","can_create_event"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","can_create_team"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","can_create_user"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","expire_trial_subscriptions"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","generate_monthly_invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","has_feature"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","trg_check_event_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","trg_check_team_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","function","trg_check_user_quota"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","invoices_all on invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","invoices_select on invoices"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","payments_all on payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","payments_select on payments"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","plan_features_all on plan_features"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","plan_features_select on plan_features"
"C:\Users\ADMIN\Documents\PIC_HUU\PIC_HUU\migration_phase5.sql","policy","plans_all on subscription_plans"
